Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Meter ID,Substation,Feeder,Latitude,Longitude,City,Region
1970-01-01 00:00:00.000021970,16398.269,16773.564,16334.9,16334.9,16586.027,1026.124,1352.0,15892.63,881.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-2145.0,202.852,0.0,41.072,7.203,251.127,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6172.417,7310.149,840.776,8150.0,925.0,450.0,83.4,42.5,21.29,,,,,,,
1970-01-01 00:00:00.000021410,15609.978,15954.015,15518.4,15518.4,15760.719,1010.823,1379.0,15246.0,881.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-2342.0,194.73,0.0,40.87,6.719,242.319,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6222.0,7875.566,840.776,8716.0,342.0,455.0,85.0,44.0,23.74,,,,,,,
1970-01-01 00:00:00.000021108,15343.788,15579.273,15201.58,15201.58,15389.743,995.197,1335.0,15151.31,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-2521.0,157.248,0.0,23.737,7.178,188.163,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6222.0,7875.566,840.776,8716.0,342.0,456.0,86.6,46.0,26.54,,,,,,,
1970-01-01 00:00:00.000020930,15220.808,15402.754,15091.4,15091.4,15218.25,994.106,1252.0,15118.0,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-2515.0,119.59,0.0,0.0,7.26,126.85,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6222.0,7875.566,840.776,8716.0,342.0,455.0,88.2,47.6,29.74,,,,,,,
1970-01-01 00:00:00.000021413,15244.072,15433.024,15202.27,15202.27,15300.968,1006.213,1378.0,15071.0,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-2483.0,91.454,0.0,0.0,7.244,98.698,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6222.0,7732.866,833.276,8566.0,142.0,455.0,90.0,49.6,33.0,,,,,,,
1970-01-01 00:00:00.000022853,15687.99,15887.905,15551.27,15551.27,15650.925,1017.747,1369.0,15125.0,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-2179.0,92.706,0.0,0.0,6.949,99.655,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6103.6,7522.166,825.776,8347.0,942.0,456.0,91.5,51.2,36.14,,,,,,,
1970-01-01 00:00:00.000025822,16161.709,16455.488,16175.4,16175.4,16277.693,1023.695,1381.0,15529.0,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-1971.0,94.869,0.0,0.0,7.424,102.293,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5926.0,7269.566,825.776,8095.0,342.0,455.0,92.7,53.2,38.55,,,,,,,
1970-01-01 00:00:00.000028208,17001.205,17355.083,17248.27,17248.27,17381.596,1055.844,1374.0,15770.0,882.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-1132.0,121.785,3.017,0.0,8.524,133.326,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5658.7,7265.961,825.776,8091.0,737.0,509.0,94.2,55.2,40.57,,,,,,,
1970-01-01 00:00:00.000027693,18516.872,19111.714,18634.4,18634.4,19096.448,1095.059,1426.0,15978.0,882.0,0.0,0.0,454.0,115.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-215.0,154.154,295.633,3.526,8.735,462.048,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7138.994,825.776,7964.0,77.0,549.0,96.3,55.5,41.15,,,,,,,
1970-01-01 00:00:00.000027718,19941.884,21094.037,19539.27,19539.27,20782.198,1186.555,1428.0,16192.0,882.0,0.0,0.0,388.0,661.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-6.0,159.339,916.685,158.006,8.898,1242.928,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7024.464,724.611,7749.0,75.0,581.0,96.3,55.5,40.98,,,,,,,
1970-01-01 00:00:00.000027253,20675.164,22324.116,19748.4,19748.4,21520.067,1233.364,1476.0,16232.0,881.0,0.0,0.0,359.0,809.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-3.0,194.201,1230.213,338.485,8.768,1771.667,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7015.986,652.35,7668.0,336.0,447.0,95.7,54.4,40.15,,,,,,,
1970-01-01 00:00:00.000027128,20894.62,22740.5,19796.27,19796.27,21846.787,1310.761,1492.0,15874.0,881.0,0.0,0.0,90.0,1465.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,0.0,290.826,1389.596,361.516,8.579,2050.517,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7038.819,652.35,7691.0,169.0,0.0,94.5,53.2,39.21,,,,,,,
1970-01-01 00:00:00.000027013,20878.276,22824.717,19582.4,19582.4,21780.235,1363.434,1474.0,15685.0,881.0,0.0,0.0,90.0,1460.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-2.0,383.174,1441.945,364.512,8.204,2197.835,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7105.132,652.35,7757.0,482.0,0.0,93.9,50.8,37.05,,,,,,,
1970-01-01 00:00:00.000026529,20568.159,22501.172,19391.27,19391.27,21672.707,1345.375,1481.0,15540.0,882.0,0.0,0.0,90.0,1408.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-4.0,423.898,1488.403,361.594,7.542,2281.437,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7463.252,652.35,8115.0,602.0,0.0,92.7,48.8,34.67,,,,,,,
1970-01-01 00:00:00.000026264,20208.364,22120.124,19030.27,19030.27,21279.232,1289.761,1491.0,15309.0,882.0,0.0,0.0,90.0,1273.0,0.0,0.0,0.0,0.0,-1.0,-4.73,0.0,-9.0,444.458,1433.984,362.888,7.632,2248.962,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,8052.944,652.35,8705.0,294.0,0.0,91.8,47.6,32.38,,,,,,,
1970-01-01 00:00:00.000026333,20183.061,21963.947,18928.4,18928.4,21033.585,1269.223,1474.0,15204.0,881.0,0.0,0.0,90.0,1294.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-9.0,371.678,1355.979,369.504,8.024,2105.185,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,8262.726,652.35,8915.0,76.0,82.0,90.3,47.6,30.06,,,,,,,
1970-01-01 00:00:00.000026589,20462.573,22086.824,19375.0,19375.0,21335.597,1261.492,1466.0,15668.0,882.0,0.0,0.0,90.0,1284.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-11.0,379.051,1189.995,383.458,8.093,1960.597,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,8261.226,652.35,8913.0,576.0,418.0,89.4,47.2,27.64,,,,,,,
1970-01-01 00:00:00.000027142,21452.294,22810.077,20560.4,20560.4,22194.639,1347.626,1461.0,16539.0,881.0,0.0,0.0,90.0,1602.0,0.0,0.0,0.0,0.0,-1.0,-4.6,0.0,-7.0,402.828,838.891,384.49,8.03,1634.239,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5629.0,7888.952,652.35,8541.0,302.0,451.0,87.8,46.8,25.25,,,,,,,
1970-01-01 00:00:00.000028334,23029.587,23994.751,22978.27,22985.77,23967.64,1464.027,1410.0,18746.0,881.0,0.0,0.0,144.0,1806.0,7.5,0.0,0.0,0.0,-1.0,-4.73,0.0,-3.0,366.243,249.822,358.228,7.577,981.87,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5518.0,8381.256,709.118,9090.0,374.0,452.0,85.8,46.0,22.95,,,,,,,
1970-01-01 00:00:00.000029921,24312.499,25103.654,24414.4,24849.4,25535.1,1579.414,1358.0,19440.13,881.0,0.0,0.0,584.0,2158.0,435.0,0.0,0.0,0.0,-2.0,-4.73,0.0,0.0,337.841,1.791,338.24,7.828,685.7,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5444.0,8313.573,797.278,9110.0,852.0,449.0,84.2,43.7,19.61,,,,,,,
1970-01-01 00:00:00.000028881,22812.495,23724.801,22973.4,22973.4,23762.332,1535.396,1354.0,18003.0,881.0,10.0,0.0,432.0,2301.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-1.0,434.462,0.0,346.584,7.886,788.932,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5444.0,8064.256,832.431,8896.0,688.0,451.0,82.6,42.0,16.13,,,,,,,
1970-01-01 00:00:00.000027256,20892.067,21786.774,21004.27,21004.27,21813.003,1505.495,1344.0,17102.0,882.0,0.0,0.0,360.0,1330.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-7.0,460.401,0.0,340.49,7.842,808.733,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5444.0,8136.658,963.024,9099.0,682.0,529.0,80.2,39.7,12.57,,,,,,,
1970-01-01 00:00:00.000025347,19252.895,20041.069,19443.27,19443.27,20119.622,1437.122,1334.0,16777.0,882.0,0.0,0.0,180.0,371.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-94.0,382.323,0.0,286.08,7.949,676.352,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5444.0,8136.893,995.002,9131.0,895.0,337.0,77.8,38.1,11.93,,,,,,,
1970-01-01 00:00:00.000023536,17702.705,18345.773,17980.66,17980.66,18379.37,1319.013,1338.0,16931.26,882.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-1344.0,351.415,0.0,39.529,7.766,398.71,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5444.0,8136.782,995.002,9131.0,784.0,448.0,77.4,36.9,12.21,,,,,,,
1970-01-01 00:00:00.000022219,16794.307,17239.016,16575.33,16575.33,16957.948,1178.65,1337.0,16664.93,882.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2482.0,336.764,0.0,39.257,6.597,382.618,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5499.367,8143.025,995.002,9138.0,27.0,468.0,78.2,38.1,13.97,,,,,,,
1970-01-01 00:00:00.000021609,15504.31,15929.432,15872.22,15872.22,16198.881,1196.831,1320.0,16016.82,882.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2520.0,281.966,0.0,39.147,5.548,326.661,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5659.0,8035.621,977.533,9013.0,153.0,457.0,80.2,39.7,16.82,,,,,,,
1970-01-01 00:00:00.000021222,15117.943,15518.207,15408.4,15408.4,15787.153,1160.417,1323.0,15544.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2515.0,334.097,0.0,39.259,5.397,378.753,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5675.0,7775.939,966.673,8742.0,612.0,455.0,81.4,41.7,20.22,,,,,,,
1970-01-01 00:00:00.000021074,14860.112,15217.193,15214.27,15214.27,15581.211,1172.145,1309.0,15337.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2488.0,327.574,0.0,33.834,5.533,366.941,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5675.0,7845.314,966.673,8811.0,987.0,458.0,83.4,43.3,23.41,,,,,,,
1970-01-01 00:00:00.000021269,14932.685,15275.505,15217.4,15217.4,15576.057,1167.205,1305.0,15375.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2519.0,352.779,0.0,0.0,5.878,358.657,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5962.5,7965.985,966.673,8932.0,658.0,455.0,85.0,44.8,26.67,,,,,,,
1970-01-01 00:00:00.000021637,15057.756,15399.003,15376.27,15376.27,15778.168,1178.06,1297.0,15510.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2487.0,395.895,0.0,0.0,6.003,401.898,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6250.0,8056.368,966.673,9023.0,41.0,456.0,86.6,46.8,29.81,,,,,,,
1970-01-01 00:00:00.000022568,15491.373,15932.384,15650.4,15650.4,16150.816,1219.142,1344.0,15744.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2494.0,494.351,0.0,0.0,6.065,500.416,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6250.0,8033.784,754.553,8788.0,337.0,453.0,88.6,48.0,33.0,,,,,,,
1970-01-01 00:00:00.000024062,16411.177,16988.051,16225.27,16225.27,16746.301,1150.212,1339.0,16136.0,883.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2408.0,510.609,2.742,0.0,7.68,521.031,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6332.15,8017.67,754.553,8772.0,223.0,456.0,90.3,50.0,36.14,,,,,,,
1970-01-01 00:00:00.000025626,17578.202,18388.274,17326.4,17326.4,18181.571,1209.665,1348.0,16496.0,883.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-1696.0,562.226,284.451,0.0,8.494,855.171,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6343.0,8022.529,754.553,8777.0,82.0,518.0,91.5,52.0,39.56,,,,,,,
1970-01-01 00:00:00.000026643,18766.243,20080.461,18489.27,18489.27,20092.863,1316.649,1396.0,16517.0,883.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-480.0,598.166,906.514,90.605,8.308,1603.593,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6343.0,8043.106,754.553,8797.0,659.0,512.0,92.7,52.8,41.74,,,,,,,
1970-01-01 00:00:00.000026339,19508.301,21250.79,19121.27,19121.27,21224.515,1351.219,1425.0,16271.0,883.0,0.0,0.0,251.0,311.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-13.0,566.252,1206.787,322.461,7.745,2103.245,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6343.0,7850.952,786.073,8637.0,25.0,321.0,92.7,53.2,42.26,,,,,,,
1970-01-01 00:00:00.000025764,19714.899,21638.377,19478.4,19478.4,21685.683,1391.819,1430.0,16109.0,883.0,0.0,0.0,270.0,801.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-8.0,504.588,1353.049,341.667,7.979,2207.283,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6260.85,7657.896,793.953,8451.0,849.0,378.0,92.4,52.8,42.09,,,,,,,
1970-01-01 00:00:00.000025417,19659.917,21665.687,19304.27,19304.27,21505.467,1327.146,1425.0,15848.0,882.0,0.0,0.0,189.0,973.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-6.0,410.076,1433.462,349.812,7.847,2201.197,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6250.0,6876.05,793.953,7670.0,3.0,444.0,91.8,51.2,40.74,,,,,,,
1970-01-01 00:00:00.000025085,19628.055,21576.08,19161.4,19161.4,21368.011,1420.813,1435.0,15769.0,882.0,0.0,0.0,180.0,910.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-8.0,382.901,1456.679,359.321,7.71,2206.611,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6250.0,6851.711,793.953,7645.0,664.0,437.0,91.2,50.0,39.44,,,,,,,
1970-01-01 00:00:00.000024598,19318.484,21207.433,18865.4,18865.4,21009.518,1360.266,1447.0,15901.0,882.0,0.0,0.0,180.0,474.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-12.0,355.944,1422.395,357.973,7.806,2144.118,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6250.0,6999.086,793.953,7793.0,39.0,409.0,90.6,48.0,37.89,,,,,,,
1970-01-01 00:00:00.000024309,19147.651,20870.662,18971.27,18971.27,20941.736,1347.993,1456.0,15302.0,882.0,0.0,0.0,180.0,1159.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-1.0,299.778,1302.364,360.592,7.732,1970.466,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5993.333,7374.003,793.953,8167.0,956.0,9.0,90.6,48.0,36.68,,,,,,,
1970-01-01 00:00:00.000024241,19430.768,21014.596,19327.4,19327.4,21048.663,1387.91,1464.0,15431.0,882.0,0.0,0.0,180.0,1377.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,0.0,292.762,1057.648,362.843,8.01,1721.263,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5900.0,7335.336,793.953,8129.0,289.0,0.0,89.7,47.2,35.04,,,,,,,
1970-01-01 00:00:00.000024764,20606.48,21961.176,20525.4,20525.4,21915.278,1428.848,1454.0,16113.0,882.0,0.0,0.0,180.0,1903.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,0.0,256.225,761.183,364.031,8.439,1389.878,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5900.0,7460.021,793.953,8253.0,974.0,0.0,88.2,44.8,33.25,,,,,,,
1970-01-01 00:00:00.000026130,22397.451,23407.827,22509.27,22546.52,23400.241,1434.414,1403.0,17862.0,882.0,0.0,0.0,354.0,2015.0,37.25,0.0,0.0,0.0,-2.0,-4.73,0.0,0.0,293.241,200.404,351.911,8.165,853.721,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5900.0,7568.115,793.953,8362.0,68.0,0.0,86.6,42.5,30.37,,,,,,,
1970-01-01 00:00:00.000028643,24158.137,25035.849,24155.67,24565.42,25282.972,1203.458,1392.0,19045.0,880.0,0.0,0.0,588.0,2257.0,409.75,0.0,0.0,0.0,-2.0,-4.33,0.0,0.0,377.473,1.21,330.826,8.043,717.552,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5900.0,7705.512,777.303,8482.0,815.0,0.0,85.0,40.9,26.74,,,,,,,
1970-01-01 00:00:00.000027588,22562.632,23506.042,22827.0,22827.0,23606.897,1545.433,1353.0,18095.0,881.0,0.0,0.0,483.0,2021.0,0.0,0.0,0.0,0.0,-2.0,-3.0,0.0,-1.0,440.452,0.0,330.912,8.533,779.897,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5900.0,7831.06,770.709,8601.0,769.0,0.0,82.6,38.5,23.68,,,,,,,
1970-01-01 00:00:00.000025785,20662.122,21581.552,20689.4,20689.4,21493.522,1529.543,1343.0,16944.0,881.0,0.0,0.0,92.0,1447.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-11.0,466.857,0.0,328.563,8.702,804.122,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5833.333,8116.828,874.039,8990.0,867.0,0.0,80.6,36.9,20.35,,,,,,,
1970-01-01 00:00:00.000024071,18872.427,19679.815,18991.4,18991.4,19668.934,1405.607,1334.0,16506.0,882.0,0.0,0.0,90.0,215.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-29.0,428.208,0.0,241.113,8.213,677.534,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8095.594,899.039,8994.0,633.0,0.0,79.4,35.7,17.64,,,,,,,
1970-01-01 00:00:00.000022730,17263.677,17972.493,17484.4,17484.4,18033.165,1348.657,1326.0,16447.0,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-1254.0,502.192,0.0,38.334,8.239,548.765,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,7971.066,899.039,8870.0,105.0,0.0,79.4,35.7,17.09,,,,,,,
1970-01-01 00:00:00.000021632,16092.476,16602.71,16302.27,16302.27,16883.501,1278.06,1308.0,16061.0,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2032.0,535.115,0.0,38.312,7.804,581.231,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,7673.0,899.039,8572.0,39.0,0.0,80.6,36.1,18.53,,,,,,,
1970-01-01 00:00:00.000020819,15674.782,16162.481,15423.4,15423.4,16053.2,1219.428,1129.0,15683.0,881.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2353.0,584.121,0.0,38.237,7.442,629.8,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,7805.466,899.039,8704.0,505.0,0.0,82.2,38.1,20.89,,,,,,,
1970-01-01 00:00:00.000020413,15284.115,15761.365,14899.27,14899.27,15568.45,1170.102,799.0,15427.0,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2292.0,646.549,0.0,15.36,7.271,669.18,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8076.377,899.039,8975.0,416.0,0.0,83.4,40.3,24.14,,,,,,,
1970-01-01 00:00:00.000020242,15113.519,15600.424,14668.98,14668.98,15374.372,1177.293,781.0,15219.58,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2297.0,697.496,0.0,0.0,7.896,705.392,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8777.24,899.039,9676.0,279.0,0.0,84.6,42.0,27.13,,,,,,,
1970-01-01 00:00:00.000020075,15064.663,15554.461,14714.4,14714.4,15456.957,1199.712,786.0,15253.0,882.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2310.0,734.767,0.0,0.0,7.79,742.557,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8502.002,899.039,9401.0,41.0,0.0,86.2,43.7,30.31,,,,,,,
1970-01-01 00:00:00.000020461,15107.068,15690.949,14787.27,14787.27,15617.792,1238.321,787.0,15262.0,882.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-2317.0,822.909,0.0,0.0,7.613,830.522,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8436.702,899.039,9335.0,741.0,0.0,87.0,45.6,33.62,,,,,,,
1970-01-01 00:00:00.000021047,15310.034,16034.597,14923.4,14923.4,15803.506,1204.878,787.0,15329.0,881.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2247.0,871.944,0.0,0.0,8.162,880.106,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,7982.715,737.139,8719.0,854.0,0.0,88.6,47.2,30.63,,,,,,,
1970-01-01 00:00:00.000022530,16002.937,16837.357,15419.4,15419.4,16356.452,1173.956,820.0,15546.0,882.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-2034.0,925.705,1.893,0.0,9.454,937.052,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8134.276,737.139,8871.0,415.0,0.0,90.0,48.0,26.87,,,,,,,
1970-01-01 00:00:00.000024707,17370.196,18464.689,16757.27,16757.27,17949.947,1250.721,850.0,15626.0,881.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.73,0.0,-891.0,946.681,236.216,0.0,9.78,1192.677,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8246.676,737.139,8983.0,815.0,0.0,91.8,50.8,34.215,,,,,,,
1970-01-01 00:00:00.000025641,18682.028,20285.119,17943.4,17943.4,19859.833,1261.0,871.0,15637.0,881.0,0.0,0.0,180.0,461.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-80.0,982.471,852.596,71.592,9.774,1916.433,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8226.959,737.139,8964.0,98.0,0.0,93.0,52.0,37.273,,,,,,,
1970-01-01 00:00:00.000025506,19376.35,21443.154,18914.4,18914.4,21239.162,1299.575,1347.0,15250.0,881.0,0.0,0.0,92.0,1356.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-5.0,914.139,1149.827,251.535,9.261,2324.762,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5864.333,8344.839,737.139,9081.0,978.0,0.0,92.7,52.0,40.33,,,,,,,
1970-01-01 00:00:00.000024822,19803.058,22082.86,19581.4,19581.4,22132.349,1327.599,1369.0,15674.0,880.0,0.0,0.0,90.0,1579.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-4.0,990.499,1323.525,227.469,9.456,2550.949,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6010.0,8431.375,737.139,9168.0,514.0,0.0,91.8,50.8,38.07,,,,,,,
1970-01-01 00:00:00.000024666,19899.217,22209.827,19667.4,19667.4,22383.692,1392.788,1359.0,16067.0,880.0,0.0,0.0,90.0,1289.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-11.0,1088.814,1403.066,214.589,9.823,2716.292,2079.76,1774.19,500.0,21.78,4375.73,45017.0,6010.0,8214.199,718.639,8932.0,838.0,0.0,90.6,49.6,35.47,,,,,,,
1970-01-01 00:00:00.000024399,19640.216,21949.363,19566.4,19566.4,22382.156,1390.756,1358.0,16175.0,879.0,0.0,0.0,90.0,1085.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-14.0,1212.084,1390.01,203.769,9.893,2815.756,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5946.667,8061.232,679.806,8741.0,37.0,0.0,90.0,47.6,33.13,,,,,,,
1970-01-01 00:00:00.000024001,19171.178,21389.729,19087.4,19087.4,21729.168,1339.791,1375.0,15611.0,879.0,0.0,0.0,90.0,1154.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-15.0,1092.5,1298.123,241.31,9.835,2641.768,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8736.797,639.139,9375.0,936.0,0.0,89.4,46.8,31.19,,,,,,,
1970-01-01 00:00:00.000023756,18923.72,20968.69,18777.53,18777.53,21197.27,1355.499,1389.0,15432.0,879.0,0.0,0.0,90.0,1010.0,0.0,0.0,0.0,0.0,-2.0,-4.47,0.0,-16.0,986.546,1162.972,260.886,9.336,2419.74,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8890.626,639.139,9529.0,765.0,0.0,88.2,46.0,28.79,,,,,,,
1970-01-01 00:00:00.000023788,19217.188,21016.995,18917.4,18917.4,21114.209,1381.467,1392.0,15553.0,879.0,0.0,0.0,90.0,1021.0,0.0,0.0,0.0,0.0,-2.0,-4.6,0.0,-11.0,953.526,964.128,269.468,9.687,2196.809,2079.76,1774.19,500.0,21.78,4375.73,45017.0,5820.0,8779.689,639.139,9418.0,828.0,0.0,88.2,46.0,25.96,,,,,,,
